sku_id,product_name,category,supplier,current_stock,unit_cost,daily_demand_avg,daily_demand_std,lead_time_days,open_purchase_orders,units_on_order,historical_demand_30d,historical_demand_90d,last_restock_date
SKU-00962,Cast Iron Cookie Sheet 564,Home & Kitchen,Northgate Wholesale,195,11.09,5.64,2.29,4,0,0,154,501,2026-08-23
SKU-00963,OEM-Spec Oil Filter 265,Automotive Parts,Redline Auto Parts Ltd.,1073,182.19,10.83,5.53,11,0,0,355,1093,2026-05-28
SKU-00964,Bamboo Knife Set 206,Home & Kitchen,Northgate Wholesale,2552,50.88,87.67,36.61,3,0,0,2723,8248,2026-08-05
SKU-00965,Synthetic Headlight Bulb 625,Automotive Parts,Redline Auto Parts Ltd.,151,41.6,7.45,4.21,26,0,0,246,666,2026-08-04
SKU-00966,Industrial-Grade Safety Goggles 575,Industrial Supplies,Ironclad Industrial Supply,28,121.41,1.19,1.31,6,1,9,43,124,2026-08-12
SKU-00967,Slim Fit T-Shirt 890,Apparel,Pacific Rim Sourcing,907,74.36,5.27,2.83,25,0,0,184,525,2026-05-18
SKU-00968,Single Serve Olive Oil 788,Grocery & Consumables,Golden Valley Foods,11,1.06,15.09,16.42,3,3,75,432,1359,2026-09-11
SKU-00969,Glow-in-the-Dark Model Kit 605,Toys & Games,Anchor Point Toys Inc.,807,44.62,6.21,2.73,10,0,0,207,622,2026-05-25
SKU-00970,Portable Monitor 230,Electronics,Pacific Rim Sourcing,7050,18.09,42.58,17.66,14,1,533,1429,4399,2026-05-12
SKU-00971,Men's Socks (3-Pack) 911,Apparel,BlueHarbor Trading,280,6.35,7.58,5.32,14,0,0,190,581,2026-07-28
SKU-00972,Premium Air Filter 963,Automotive Parts,Union Square Fabricators,151,61.02,3.41,0.74,7,0,0,97,296,2026-08-21
SKU-00973,Galvanized Cable Ties 125,Industrial Supplies,Union Square Fabricators,1244,103.37,41.83,10.51,21,1,1331,1371,4128,2026-08-26
SKU-00974,Classic Fit Beanie 936,Apparel,Pacific Rim Sourcing,177,44.98,8.66,2.1,26,2,327,258,790,2026-07-29
SKU-00975,Glow-in-the-Dark Card Game 121,Toys & Games,BlueHarbor Trading,7,52.22,6.25,1.01,14,3,157,190,552,2026-08-24
SKU-00976,Slim Fit Polo 231,Apparel,Pacific Rim Sourcing,74,67.43,3.14,2.14,21,0,0,84,232,2026-08-21
SKU-00977,OEM-Spec Brake Pads 787,Automotive Parts,Redline Auto Parts Ltd.,137,14.7,6.69,1.58,41,0,0,199,577,2026-07-29
SKU-00978,Precision Hard Hat 590,Industrial Supplies,TransGlobal Manufacturing,188,24.16,6.45,1.37,42,0,0,188,595,2026-07-31
SKU-00979,Compact Keyboard 576,Electronics,TransGlobal Manufacturing,58,76.1,1.82,0.2,33,0,0,55,165,2026-08-01
SKU-00980,Gentle Moisturizer 800,Health & Beauty,Meridian Distribution Co.,427,3.71,110.43,36.28,7,3,910,3685,10602,2026-09-02
SKU-00981,Mini Building Blocks 316,Toys & Games,Anchor Point Toys Inc.,1091,39.77,34.03,34.03,17,1,1031,901,2832,2026-08-15
SKU-00982,Silicone Cookie Sheet 658,Home & Kitchen,Clearwater Home Goods,3677,33.05,97.63,75.35,10,2,911,2753,8738,2026-07-30
SKU-00983,Fleece Beanie 269,Apparel,BlueHarbor Trading,185,26.43,8.89,2.14,12,0,0,260,795,2026-08-11
SKU-00984,Sparkling Olive Oil 506,Grocery & Consumables,Golden Valley Foods,752,2.85,10.56,3.0,4,0,0,321,914,2026-05-29
SKU-00985,Gluten-Free Sparkling Water 433,Grocery & Consumables,Golden Valley Foods,6005,2.06,183.85,53.34,12,0,0,5128,15783,2026-07-26
SKU-00986,Impact-Resistant Water Bottle 322,Sporting Goods,Coastal Sports & Outdoor,151,15.19,4.73,1.76,7,1,54,117,384,2026-08-14
SKU-00987,Smart Keyboard 774,Electronics,Apex Electronics Group,525,61.2,6.97,3.72,19,0,0,200,581,2026-05-05
SKU-00988,Corrosion-Resistant Safety Goggles 729,Industrial Supplies,Union Square Fabricators,18,59.32,3.33,0.57,11,0,0,102,310,2026-09-03
SKU-00989,Fair Trade Granola 444,Grocery & Consumables,Golden Valley Foods,747,7.09,18.78,8.69,5,2,176,518,1625,2026-07-18
SKU-00990,Gluten-Free Granola 524,Grocery & Consumables,Evergreen Consumer Goods,2192,16.01,72.18,34.26,42,0,0,2146,6362,2026-08-17
SKU-00991,Fair Trade Coffee 148,Grocery & Consumables,Delta Prime Wholesale,1645,8.03,98.35,49.59,22,0,0,3314,9516,2026-08-29
SKU-00992,Mini Card Game 379,Toys & Games,Anchor Point Toys Inc.,315,9.01,13.72,5.33,14,0,0,395,1206,2026-08-23
SKU-00993,Thermal Hoodie 626,Apparel,Pacific Rim Sourcing,156,34.56,6.82,7.23,23,1,172,194,624,2026-09-08
SKU-00994,Pro-Grade Dumbbell Set 979,Sporting Goods,Northgate Wholesale,290,51.15,45.43,23.87,6,2,484,1540,4406,2026-09-07
SKU-00995,Smart Charger 299,Electronics,TransGlobal Manufacturing,585,368.53,19.7,4.77,26,0,0,587,1761,2026-08-28
SKU-00996,Precision Respirator Mask 263,Industrial Supplies,Union Square Fabricators,159,154.77,5.89,4.12,16,1,162,158,558,2026-08-31
SKU-00997,Silicone Water Bottle 245,Home & Kitchen,TransGlobal Manufacturing,607,69.64,17.82,15.1,22,0,0,576,1791,2026-07-31
SKU-00998,Extra Virgin Olive Oil 462,Grocery & Consumables,Evergreen Consumer Goods,891,3.8,39.97,9.63,10,1,554,1178,3499,2026-07-21
SKU-00999,Anti-Aging Body Wash 221,Health & Beauty,Evergreen Consumer Goods,136,7.83,6.21,2.64,11,0,0,192,560,2026-08-25
SKU-01000,Unisex Jacket 270,Apparel,Pacific Rim Sourcing,91,14.51,4.42,1.02,24,0,0,122,365,2026-09-02
